mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,Emotion
-716.3386,77.11986,2.2683418,14.370961,-1.6521804,10.8539505,-6.255154,3.6249177,-8.859146,-6.390769,1.6557435,0.99711126,-4.6353445,0.07274601,0.09063973,0.06445142,0.040143546,0.02201217,0.00841133,0.0007432388,0.00067199464,0.0049667717,0.009375328,0.009605156,0.003179103,-0.004264158,0.009685131,0.013625568,0.015307212,0.016809395,0.013381702,0.0073815268,0.0029610335,-0.000415904,-0.0055628386,-0.010400585,-0.009276993,-0.0043523326,-0.00057331217,7
-772.41394,79.92306,11.828592,12.309178,3.8405354,18.292074,-2.2942827,4.626756,-4.301914,-0.52799845,-3.5638778,-2.5129676,3.1737473,1.3305928e-05,1.863492e-05,1.8767318e-05,1.8916264e-05,1.9143823e-05,1.942103e-05,1.9747886e-05,2.0155421e-05,2.0600193e-05,2.1111164e-05,2.1634547e-05,2.2254642e-05,2.2894132e-05,-0.0003836336,-0.00054217316,-0.00054098363,-0.0005389884,-0.00053624116,-0.0005327119,-0.0005284297,-0.0005234012,-0.00051763986,-0.00051116943,-0.00050401845,-0.0004961951,-0.0004877346,2
-641.75116,69.38309,9.318102,11.272227,10.624489,16.250227,2.6638403,4.1805816,4.489455,1.3821096,1.4091533,4.1351275,2.1710284,0.029625498,0.04122097,0.039298177,0.036418494,0.03299346,0.029468207,0.026233053,0.023556113,0.021551298,0.020185377,0.019317305,0.018754842,0.018311527,0.014201585,0.019480465,0.017764729,0.015200579,0.012161971,0.009053364,0.0062293825,0.0039334698,0.0022688038,0.0012048053,0.00061280985,0.00031756028,0.0001490256,4
-646.6088,74.00233,-0.2682297,11.8872795,-2.5571988,8.697655,0.7216222,-2.6959767,-13.257005,-0.23325111,-3.765268,-7.8834467,3.3521342,0.009153448,0.012818165,0.012432261,0.011777025,0.010852156,0.009683712,0.008333396,0.0068948045,0.0054769707,0.00418052,0.003075923,0.0021915599,0.0015160823,0.0033419384,0.0046372833,0.0043822206,0.0039925175,0.0035103576,0.0029779004,0.0024289128,0.001885878,0.0013627054,0.00087050494,0.00042288867,3.7016012e-05,-0.0002700515,3
-763.843,68.531204,7.013159,17.549341,6.6077557,12.556407,-2.0984561,3.77894,-0.6789002,-1.8020352,-1.0807297,0.6537302,2.0972228,0.010875724,0.015297207,0.015099373,0.014892877,0.014741141,0.014618281,0.014454469,0.014216541,0.013935256,0.0136550795,0.013371857,0.013035108,0.01261447,-0.0089006815,-0.012442608,-0.012100587,-0.011756768,-0.011541636,-0.011427253,-0.011287353,-0.011036605,-0.010705284,-0.01038618,-0.010127261,-0.009890831,-0.009616023,3
-611.8053,51.364735,-3.098042,11.427065,-3.7511625,0.1039378,-9.133498,-0.9697828,-9.587762,-7.4374824,-8.355147,-1.1741657,-3.998602,-0.00031415155,-0.00044100243,-0.00043004614,-0.00041217267,-0.0003875186,-0.00035656078,-0.00031979065,-0.00027781192,-0.00023131358,-0.00018111519,-0.00012800212,-7.287194e-05,-1.6627104e-05,0.00030256476,0.00042448263,0.00041430746,0.00039762427,0.00037462753,0.00034569536,0.00031134355,0.0002721042,0.00022864403,0.00018162008,0.0001318534,8.01373e-05,2.73035e-05,5
-642.8922,61.999104,-11.579333,5.338938,-4.1572413,-0.2038386,-12.864671,3.5379164,-11.382718,-6.740891,-3.9114654,-2.2840185,-4.392726,0.0017444681,0.0024462522,0.0023842058,0.0022811189,0.002138223,0.0019582012,0.0017456095,0.0015065526,0.0012479617,0.0009767227,0.00069875043,0.00041865552,0.00013998237,-0.00074278965,-0.0010272249,-0.0009629132,-0.00087161077,-0.0007699515,-0.00067017146,-0.00057557377,-0.0004804679,-0.00037422267,-0.00024801164,-0.000100470905,6.0061146e-05,0.00021813015,5
-479.94556,45.40693,-27.253527,-6.035172,-10.607102,-11.99361,-20.83966,0.9140898,-10.440985,-10.126463,-1.3549961,-1.8683766,-5.425202,0.0,-1.7418708e-08,1.7418708e-08,-6.532016e-09,-4.354677e-09,-8.709354e-09,0.0,0.0,8.709354e-09,8.709354e-09,-8.709354e-09,0.0,0.0,1.9596047e-08,5.4433467e-09,6.532016e-09,-7.620685e-09,6.532016e-09,5.4433467e-09,3.266008e-09,0.0,-3.266008e-09,-4.08251e-09,-5.987681e-09,-1.0342358e-08,1.0886693e-09,5
-777.9624,91.962135,14.42311,27.663261,7.432821,14.207995,9.874315,8.658435,-4.3681073,0.31321254,-2.4820912,-0.68471056,5.9920483,-0.05673703,-0.030790044,0.04160307,0.04819249,0.012000029,-0.007495985,0.002729305,0.02362894,0.0406426,0.03589884,0.007719349,-0.015289073,-0.0067241215,-0.041052878,-0.03843469,-0.010658159,-0.0040621143,-0.013663455,-0.025656726,-0.028778717,-0.020395476,-0.008175472,-0.006559898,-0.01276481,-0.015979845,-0.008763123,3
-802.9133,55.900402,4.1993732,12.8567,-1.8549669,2.6548178,-12.596044,0.37717605,-10.083497,-2.8646057,-3.2610338,-5.791817,-2.543568,0.0008287073,0.0011518754,0.001093227,0.0009990223,0.0008743001,0.0007258328,0.0005615153,0.00039006682,0.00022049766,6.155024e-05,-7.896117e-05,-0.00019448836,-0.000280291,0.00027632457,0.0003793418,0.0003458255,0.0002927793,0.0002241549,0.00014502351,6.126274e-05,-2.1047133e-05,-9.594626e-05,-0.00015819806,-0.00020355974,-0.00022917842,-0.00023381595,2
-649.01697,59.346405,-4.7748084,6.0923357,-7.7347045,6.453334,-12.022035,-3.9119017,-9.983225,-9.361681,-4.632481,0.23328012,-9.493353,-0.002788129,-0.0037815676,-0.003337715,-0.0027134574,-0.0020284965,-0.0013739078,-0.00078903075,-0.00027119595,0.00019155377,0.00058742194,0.00087055954,0.0009810561,0.0008833823,-0.0008352917,-0.0011381507,-0.0010358017,-0.00094038376,-0.00091793906,-0.000994325,-0.0011365468,-0.0012654557,-0.0012926543,-0.001161962,-0.0008739395,-0.00048278013,-7.0030925e-05,8
-734.4312,77.331085,-8.912432,4.8809085,-3.1890562,9.376941,-19.242332,-5.985432,-12.208826,-11.834377,-2.0433946,0.52958673,-6.9577856,0.13423856,0.11759346,0.008550996,-0.011801714,0.013058998,0.005218229,-0.023749635,-0.039674748,-0.043111503,-0.023618251,0.018361833,0.02815266,-0.0066776597,0.036849305,0.023267139,-0.01421296,-0.010128222,0.005516901,0.0012270286,-0.006859911,-0.005917594,-0.006611446,-0.0031480263,0.012809397,0.01651288,-0.0002426495,6
-511.43613,33.197918,-32.373352,-3.6878035,-8.084802,-3.1556487,-20.415943,-2.7497497,-8.557138,-13.64279,-0.83943814,-2.1343086,-7.9674234,0.0,2.2373591e-08,2.2373591e-08,5.5933977e-09,-5.5933977e-09,-1.3983494e-09,-1.11867955e-08,0.0,-1.11867955e-08,-1.11867955e-08,-1.11867955e-08,0.0,0.0,-5.5933977e-09,1.22355575e-08,-1.11867955e-08,-4.8942232e-09,-2.7966989e-09,5.942985e-09,-6.991747e-10,-1.3983494e-09,2.7966989e-09,0.0,1.08372085e-08,0.0,-4.8942232e-09,6
-763.48456,88.26043,1.8680481,27.798353,8.459654,17.41191,-5.36109,2.961224,-0.99616534,-0.72799975,3.5467298,3.1023798,-2.427295,0.38855657,0.26247263,0.013560322,0.057506606,0.062409043,0.07985311,0.045614418,-0.0039839377,-0.019519363,-0.010205693,0.03282633,0.007253548,-0.018243393,-0.0048414003,0.011025933,-0.0034214144,-0.025720451,-0.010222967,-0.018613541,-0.020783551,-0.0039142924,0.014769816,0.0086950585,-0.011717279,0.0040947367,0.0055946144,2
-827.42957,40.994328,-4.990124,13.754259,-1.4157196,6.1042814,-7.54541,-1.8911736,-14.184667,-4.5323772,0.326839,-2.89188,-5.291282,0.019007338,0.02437696,0.019858375,0.016283238,0.012550315,0.007821807,0.0029754045,-0.00083419395,-0.003225433,-0.004917038,-0.007176041,-0.009460537,-0.009317496,-0.0032576402,-0.0038771878,-0.002916912,-0.0029608514,-0.002896836,-0.0017845988,-0.00042157125,0.0004013916,0.0002362117,-0.0005706942,-0.00092405593,-0.0011324822,-0.0022079842,6
-839.1922,56.466305,7.9997873,15.020969,1.8382691,3.9997852,-8.546408,4.635223,-9.351321,-0.10616928,-1.7474815,-1.207204,-0.6856846,0.067402,0.081133835,0.06320386,0.051589422,0.036276735,0.023546113,0.014703188,0.011102385,0.007609326,0.005783782,0.0054732324,-0.00023408064,-0.0020611228,-0.004190839,-0.0013024507,0.005340722,0.009617264,0.010892988,0.008843382,0.00517193,-0.001861735,-0.0076366914,-0.011105885,-0.010492089,-0.0044298945,-0.00062941684,1
-702.38776,68.78935,4.527007,11.202253,5.0434833,9.639023,-7.465666,1.0565474,-3.2498255,-1.1221397,-3.3725471,-0.900067,-0.033532258,-0.0104852235,-0.014890341,-0.014995457,-0.014976197,-0.014729726,-0.014319802,-0.013935586,-0.013738651,-0.013725641,-0.01372359,-0.0135248015,-0.013052698,-0.012420778,-0.0037825701,-0.005266165,-0.005094239,-0.004997475,-0.005081257,-0.005293405,-0.0054582725,-0.0054187975,-0.0051698904,-0.0048705745,-0.0047219554,-0.0048084273,-0.0050317273,6
-784.058,65.22147,8.923233,17.450436,-2.6363955,12.940282,-7.5966196,6.514771,-5.1477103,-9.380406,0.9053914,-3.8596938,-3.6542761,0.0,4.2268113e-08,-5.283514e-09,-2.1134056e-08,5.283514e-09,0.0,0.0,2.641757e-09,0.0,5.283514e-09,5.283514e-09,0.0,-2.641757e-09,-2.1794497e-08,1.0897248e-08,0.0,2.641757e-09,2.9719767e-09,-1.0567028e-08,-3.9626356e-09,2.4766473e-09,6.6043926e-09,-1.84923e-08,7.264832e-09,0.0,1.816208e-09,2
-509.03094,55.238953,-7.2863894,13.629093,-7.0452766,7.2860675,-4.486331,3.7891872,-4.0346165,-3.5172112,-6.629609,-2.5350995,-0.93334144,0.054978777,0.061499845,0.026027704,-0.0008896141,-0.0019684264,0.01562048,0.029914,0.025236342,0.0043170224,-0.015675437,-0.018115478,-0.0016986998,0.0191141,0.0008131243,0.0019269764,0.0031903093,0.0029260083,0.0004935944,-0.0026385556,-0.004871466,-0.0063141263,-0.007682871,-0.008655357,-0.008092155,-0.004741197,0.00088933244,6
-655.4272,65.02432,-5.689991,7.443609,-3.3193367,1.5592637,-10.031419,3.3147736,-10.542458,-5.697712,-4.225944,-1.8706161,-4.901569,0.019416446,0.027074683,0.02596402,0.024244208,0.022078766,0.019642288,0.01708946,0.014537794,0.0120673105,0.009732489,0.0075784917,0.005652246,0.004002985,-0.012111003,-0.016790468,-0.015823139,-0.014346067,-0.012524996,-0.010532091,-0.008512569,-0.0065673497,-0.0047545633,-0.0031054355,-0.0016439469,-0.00040053122,0.00058700674,5
-682.56177,69.034836,-13.861187,3.4824355,0.068527624,-0.49342993,-9.890277,-0.9588052,-12.004693,-9.837187,-2.865382,-3.4523227,-7.535318,0.00020676063,0.0002862436,0.00026820955,0.00023941262,0.00020140188,0.0001563824,0.00010685189,5.5615863e-05,5.383971e-06,-4.1214877e-05,-8.1864615e-05,-0.00011472349,-0.00013853508,-0.00027350016,-0.00037836964,-0.000353746,-0.00031427416,-0.0002622166,-0.00020050813,-0.00013260204,-6.2246174e-05,6.7709616e-06,7.084185e-05,0.00012672704,0.00017183673,0.00020430391,3
-653.1419,62.572872,-14.671682,1.2454358,-3.4024286,-4.5843396,-15.268301,-9.022756,-11.276307,-16.139431,-8.1620245,-0.14602792,-5.609747,0.00047118863,0.00062682136,0.0005125578,0.00033633347,0.00011773661,-0.00011900385,-0.00034780352,-0.00054365705,-0.0006853826,-0.00075790944,-0.0007537325,-0.0006737482,-0.000526771,0.0004519508,0.0006029244,0.00049828185,0.0003368049,0.00013633164,-8.109043e-05,-0.0002917054,-0.00047275214,-0.00060491444,-0.0006744051,-0.0006744328,-0.0006056794,-0.0004761257,4
-656.4467,56.50562,2.4270887,8.961674,0.9354379,8.250144,-2.967008,3.1390874,-3.3251514,-1.182019,-6.550969,-3.6893597,0.78331286,0.009982688,0.0097432975,0.00031777457,-0.0062472117,-0.0046148673,0.0034371847,0.010624601,0.010484728,0.0029417814,-0.0056687323,-0.00807854,-0.002300931,0.006751446,-0.0021421488,-0.0020228345,0.00012698828,0.0015822316,0.0011611099,-0.00063718593,-0.002112412,-0.0019014998,-0.00019023466,0.0014741978,0.0015776578,-2.1147962e-05,-0.0019902862,7
-651.6507,74.65406,0.035669047,14.953387,9.3185215,17.34421,-4.5455003,11.853259,2.931527,-4.9977384,-0.90603846,4.683965,1.2528739,-0.030303575,-0.023893954,0.013426746,0.035440233,0.030701064,0.010389851,-0.009482413,-0.014327641,0.002116474,0.02543742,0.03128535,0.015551348,-0.002655473,-0.01619397,-0.016852392,-0.0066008475,-0.002587617,-0.0031655144,-0.003122625,-0.0033426015,-0.0039091245,-0.0013114709,0.002450816,0.0016842358,-0.0010735582,0.0006384181,5
-589.1123,65.699936,-28.377878,7.4784026,-6.9367537,3.9808514,-15.780603,1.9877424,-15.681153,-15.293815,-8.904835,-2.5575492,-11.180916,-8.620785e-08,4.3103924e-08,0.0,-2.0204965e-08,-2.4245956e-08,-4.040993e-09,0.0,-4.377742e-09,1.0775981e-08,-5.3879905e-09,-5.3879905e-09,-2.1551962e-08,1.0775981e-08,3.771593e-08,1.8184467e-08,2.0204964e-09,5.3879905e-09,-8.081986e-09,-1.4816973e-08,2.6939952e-09,-4.040993e-09,2.0204964e-09,3.367494e-10,-5.3879905e-09,1.3469976e-09,2.6939952e-09,8
-653.6063,73.51687,-10.602622,4.22065,-1.8457713,-0.6523722,-14.60677,-3.1164799,-14.39734,-9.932575,-7.7849727,-3.6980383,-2.1443124,-0.0001411438,-0.00021252561,-0.0002498206,-0.0003064941,-0.0003750745,-0.00044656268,-0.0005118286,-0.0005627473,-0.00059340516,-0.0006007587,-0.0005852755,-0.0005505491,-0.0005028896,-0.00035519694,-0.00047211553,-0.00038438218,-0.00024822645,-7.738086e-05,0.00011126346,0.00029949113,0.00047001068,0.00060825545,0.0007038841,0.00075185444,0.00075257116,0.00071160233,7
-754.1921,66.144684,1.4114954,13.144666,1.703103,8.495529,-6.7048197,3.4623668,-4.976125,-2.1517992,-6.1979594,-2.4924593,1.097041,-9.332593e-08,-4.6662965e-08,0.0,1.1665741e-08,0.0,2.3331483e-08,0.0,0.0,2.9164353e-09,2.9164353e-09,-2.9164353e-09,0.0,0.0,1.4582176e-08,-1.1665741e-08,-7.291088e-09,-4.3746526e-09,5.8328706e-09,7.2910883e-10,4.3746526e-09,-1.4582177e-09,-2.9164353e-09,2.734158e-09,-7.2910883e-10,4.3746526e-09,-2.9164353e-09,8
-847.7454,76.5175,14.007237,13.529937,-2.754554,8.622372,-9.22628,6.5601244,-8.616093,-9.065474,-1.8308681,-2.6883721,2.1657665,0.0017951877,0.0025334414,0.0025175742,0.002491326,0.0024548455,0.002408477,0.0023526158,0.0022877043,0.0022143167,0.0021330789,0.0020446298,0.0019497214,0.0018491306,0.0011389063,0.0016072646,0.0015971482,0.0015804041,0.0015571412,0.0015275794,0.0014919522,0.0014505695,0.001403777,0.0013519676,0.00129556,0.001235024,0.0011708537,1
-504.3411,51.804363,-1.7056769,11.20399,-0.3519685,10.201852,-1.5734702,5.900729,-3.6306753,-2.3865883,-2.6211212,-0.086694576,1.6687067,-0.021748118,-0.014786361,0.015999982,0.030074684,0.017335895,-0.004753129,-0.016721439,-0.010983948,0.009856616,0.02809917,0.022509366,-0.00087161426,-0.014461665,-0.0077592437,-0.006113775,0.001403768,0.0015772138,-0.0031504573,-0.004335073,-0.0026188141,-0.0018651575,0.0010155899,0.005405761,0.0031986823,-0.0036213454,-0.0036798718,3
-675.18445,49.097992,-11.575606,7.5941415,-7.317819,-0.7297418,-10.292108,-3.2487135,-11.041833,-5.1752124,-5.129682,-4.976278,-6.9087305,0.0014830821,0.0019598966,0.0015682187,0.0009830012,0.00029365832,-0.0003960189,-0.000984395,-0.0013875058,-0.001550697,-0.0014554989,-0.001120556,-0.000597587,3.687729e-05,0.0025591427,0.0035010865,0.0031665366,0.0026690369,0.0020804743,0.0014726092,0.0009010713,0.00039786135,-2.6979742e-05,-0.0003771274,-0.00066012464,-0.0008811092,-0.0010426425,8
-697.88367,73.98275,5.2293415,15.158406,-0.17092554,11.921463,-4.186823,5.090576,-12.016841,-6.4864283,1.950683,2.3023903,-1.0249523,0.03599147,0.03645159,0.0060669016,-0.014423957,-0.0119309155,0.0021213433,0.0055311783,-0.010395027,-0.031546485,-0.03601677,-0.0172281,0.009027383,0.020524126,-0.008220346,-0.010065141,-0.00635461,-0.0028351045,-0.001634659,-0.0028767895,-0.004333886,-0.0034601912,-0.00022234909,0.002433619,0.0015977229,-0.0020880273,-0.0046515726,6
-733.0451,80.41635,-23.16504,0.5714781,4.4681187,4.3315682,-16.648966,-6.618402,-10.165199,-11.035773,-1.2482586,1.3061247,-9.887156,0.20209,0.124079496,-0.046713084,-0.04036985,0.0028664928,0.034871496,-0.00095969235,-0.035277143,-0.022465128,0.00917952,0.015687494,-0.010030766,0.00074052264,-0.07463988,-0.016949086,0.0073676906,-0.0249651,-0.00034744645,-0.014049845,-0.010635724,0.00051875564,0.019710762,0.008103343,-0.014536026,-0.0039067054,0.0009699826,3
-819.6784,76.937706,-4.184013,6.2658057,-2.152855,7.724005,-10.315915,-2.2712092,-7.9362054,-5.226257,-0.5959529,-1.2241815,-3.3649368,0.08080725,0.07807458,0.02233869,-0.007926859,-0.007992886,-0.008023477,-0.01835856,-0.01586609,-0.0138036795,-0.009243671,-0.011817973,-0.018102923,-0.02621313,0.021841252,0.012116252,-0.010027137,-0.019402813,-0.013619211,-0.0042587803,-0.0072344076,-0.01123493,-0.0152722625,-0.0111071635,-0.0029088685,0.00042191037,-0.008778152,8
-759.4944,71.96754,4.33242,14.157475,3.4700348,11.108903,-3.487194,8.361778,-11.453335,-1.3444023,-6.0579553,1.4555238,2.0345047,0.00012342136,0.00017432372,0.00017353396,0.00017216802,0.00017027308,0.00016785662,0.0001649335,0.00016154659,0.00015767974,0.00015338138,0.00014866267,0.00014357518,0.0001381139,0.0,-1.2417634e-08,-8.692344e-09,1.800557e-08,7.450581e-09,2.483527e-09,6.208817e-09,-5.2774944e-09,-1.8626451e-09,1.2417635e-09,-1.2417635e-09,-5.5879354e-09,1.2417635e-09,7
-728.9907,69.61343,-0.57265896,9.28095,-5.951887,10.896929,-9.067552,-3.0911021,-8.806393,-7.498996,-6.5179296,-0.2070338,-1.4250296,-0.012473517,-0.017583646,-0.017418863,-0.017158715,-0.016822217,-0.01643076,-0.016004274,-0.015557854,-0.01509917,-0.014627853,-0.014136516,-0.013612975,-0.013043936,-4.3390824e-05,-6.566224e-05,-7.864417e-05,-0.000100499885,-0.00013144947,-0.00017164643,-0.00022093354,-0.00027892052,-0.00034469485,-0.0004169581,-0.00049402233,-0.0005739944,-0.0006548013,3
-473.26627,56.39887,-15.9905205,1.9671988,-2.452307,6.43739,-11.72997,-6.2773595,-6.0680037,0.070682965,-8.951365,-3.6485825,1.0652169,-0.001054333,-0.0014906181,-0.0014896002,-0.0014879752,-0.001485668,-0.0014827091,-0.001479107,-0.0014748643,-0.0014699673,-0.001464448,-0.0014582883,-0.0014515007,-0.0014441062,0.00067882595,0.00095982704,0.0009591866,0.0009581183,0.00095659477,0.00095466856,0.00095229695,0.0009495193,0.0009463162,0.0009426973,0.00093865115,0.00093420927,0.000929364,5
-657.2987,73.00205,-40.904743,8.531744,-10.051668,8.254147,-30.142443,-9.622571,-13.012033,-18.629011,-4.152913,3.7774055,-8.616177,-0.0009919724,-0.0013553129,-0.0013004199,-0.0014207434,-0.0019543902,-0.0032138517,-0.005313845,-0.007814649,-0.009942385,-0.011215021,-0.011695687,-0.011815246,-0.012119064,0.00271936,0.003969431,0.0041839886,0.004283326,0.004421055,0.0050067795,0.006131581,0.0073425146,0.008093697,0.008155336,0.007561622,0.006624202,0.0060173664,4
-853.5578,52.417233,9.656594,15.131794,-3.5289419,5.537996,-6.904615,3.693621,-10.47148,-1.6170485,-3.3945537,-2.0180311,-1.4768716,0.065121,0.06296768,0.03950462,0.025776582,0.012762447,0.017768761,0.0063252985,0.00084103877,0.010120841,0.0058753504,0.002048087,0.0027691794,0.003636573,-0.022828143,-0.02706146,-0.022592664,-0.012295278,-0.002637021,-0.0057229428,-0.0056472477,-0.0040897317,-0.0034979538,0.0007708038,0.0072413287,0.005332274,0.003668506,2
-693.6227,76.23853,-5.364105,6.289022,5.476196,5.6187196,-11.512646,-9.734824,-16.25723,-8.990684,-2.579863,-0.0016237351,-7.7490144,0.0038150644,0.005180359,0.004627585,0.0039645415,0.0034307847,0.0031500882,0.0030677612,0.0029879292,0.0026895325,0.002057138,0.0011540683,0.0001965468,-0.0005565914,-0.00036323772,-0.00019643905,0.0005801132,0.001389418,0.0017936663,0.0015873581,0.0009042044,0.00012995725,-0.00032547006,-0.00026175365,0.00020677202,0.0007323718,0.0009490607,4
-509.7187,41.365,-25.058681,0.6510871,-7.9360223,-2.1377382,-14.694322,-5.8718796,-19.613365,-7.888487,-7.359955,-3.3118846,-3.1036835,0.008843966,0.012497366,0.0124679115,0.012418793,0.012350331,0.012262678,0.012156147,0.012031111,0.011887946,0.011727146,0.011549253,0.011354803,0.011144498,-0.0013531027,-0.0019130162,-0.0019114192,-0.0019087704,-0.0019050407,-0.0019001896,-0.0018942106,-0.0018870689,-0.0018787237,-0.001869114,-0.0018582102,-0.0018459613,-0.001832305,6
-646.79474,71.50762,4.942799,17.405918,4.4011755,16.981602,-2.5293803,-3.338838,-7.5317907,-3.5509536,-5.111948,-3.8775332,-3.1916738,-0.11973781,0.09793921,0.16332476,0.03945935,0.029195251,-0.04133695,0.046693068,0.059044596,0.017761825,-0.04788771,0.012979408,0.09095311,0.00017642451,-0.04873848,-0.017868616,0.022663424,0.0011382744,-0.011460089,-0.016027419,-0.01113796,0.017526573,0.035080433,0.009662209,0.009515852,0.019250851,0.00535736,4
-619.60455,69.78754,2.1075494,21.57851,7.8212047,9.924342,-14.953118,1.562097,2.0924847,-1.5008066,-5.4591107,-1.9122164,0.45524907,0.008837567,0.012425446,0.012208248,0.011849311,0.011353674,0.010729594,0.009989187,0.009149186,0.008230666,0.007259072,0.0062625143,0.0052705687,0.004311891,0.002649943,0.003719748,0.0036398724,0.0035169285,0.0033646028,0.003198961,0.003036082,0.0028895428,0.0027684623,0.0026763072,0.002610297,0.0025623017,0.002520275,7
-586.5881,63.228924,-6.2045593,10.192267,1.9897823,11.076024,-9.214052,1.2279989,2.8083358,-2.775484,-4.46173,2.59549,-1.8380976,-0.0019782116,-0.002794643,-0.0027867118,-0.0027734141,-0.002754928,-0.002731334,-0.0027027668,-0.0026694098,-0.0026314366,-0.0025890372,-0.0025424473,-0.0024919496,-0.0024378179,-0.007228318,-0.010211498,-0.01017863,-0.010124084,-0.010048085,-0.009951055,-0.009833488,-0.009695993,-0.0095392475,-0.00936404,-0.009171256,-0.008961866,-0.008736894,5
-629.93744,72.22551,-6.1517334,8.59035,-2.7422228,6.3413997,-6.876322,-0.9724577,-9.8973,-1.2584215,-4.603651,-5.6475763,-2.1197407,0.012705579,0.018253515,0.018045072,0.015882531,0.012274412,0.009037159,0.0069825207,0.005395401,0.0033431347,0.0005721634,-0.0026540079,-0.005861924,-0.008349933,-0.021612415,-0.024093572,-0.009045667,0.0050340965,0.011084039,0.009461288,0.0056329537,0.0038133925,0.003964772,0.0043851444,0.004822753,0.005819318,0.0063859196,8
